level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,page
5,1,1,3,6,5,461,786,50,24,96.963074,that,15
5,1,1,3,6,6,524,785,97,34,96.313553,opinion,15
5,1,1,3,6,7,632,786,20,24,96.786873,if,15
5,1,1,3,6,8,661,785,79,34,96.786873,acting,15
5,1,1,3,6,9,750,786,19,24,96.871292,is,15
5,1,1,3,6,10,780,791,42,19,95.069336,not,15
5,1,1,3,6,11,832,795,29,15,95.069336,an,15
5,1,1,3,6,12,872,792,35,19,96.4804,art,15
5,1,1,3,6,13,917,787,43,24,91.18335,but,15
5,1,1,3,6,14,969,796,13,16,91.18335,a,15
5,1,1,3,7,1,200,822,65,30,96.829956,"craft,",15
5,1,1,3,7,2,278,823,46,24,96.919968,and,15
5,1,1,3,7,3,337,822,21,24,96.919968,if,15
5,1,1,3,7,4,367,823,40,24,93.296646,the,15
5,1,1,3,7,5,419,823,106,24,87.892097,actress’s,15
5,1,1,3,7,6,537,822,78,32,96.886818,object,15
5,1,1,3,7,7,627,822,23,24,96.993935,in,15
5,1,1,3,7,8,664,822,50,24,96.800179,that,15
5,1,1,3,7,9,726,830,68,16,96.800179,scene,15
5,1,1,3,7,10,807,822,20,24,96.662895,is,15
5,1,1,3,7,11,840,827,24,20,96.966248,to,15
5,1,1,3,7,12,877,824,105,31,96.924858,produce,15
5,1,1,3,8,1,199,858,64,33,96.430473,grief,15
5,1,1,3,8,2,271,858,24,24,96.386177,in,15
5,1,1,3,8,3,309,859,41,24,96.878822,her,15
5,1,1,3,8,4,362,859,124,28,96.149742,audience;,15
5,1,1,3,8,5,500,858,46,24,96.916473,and,15
5,1,1,3,8,6,559,867,58,15,96.695602,even,15
5,1,1,3,8,7,630,859,55,23,96.578659,then,15
5,1,1,3,8,8,699,858,40,24,96.578659,the,15
5,1,1,3,8,9,752,858,137,25,95.857613,conclusion,15
5,1,1,3,8,10,902,859,79,25,96.219231,would,15
5,1,1,3,9,1,199,894,79,25,96.909256,follow,15
5,1,1,3,9,2,289,894,56,33,96.926743,only,15
5,1,1,3,9,3,356,894,21,24,96.638741,if,15
5,1,1,3,9,4,386,894,17,24,96.638741,it,15
5,1,1,3,9,5,415,903,60,15,96.255875,were,15
5,1,1,3,9,6,488,899,50,19,96.255875,true,15
5,1,1,3,9,7,550,894,51,24,96.715523,that,15
5,1,1,3,9,8,612,893,63,33,96.278206,grief,15
5,1,1,3,9,9,684,899,86,19,96.352119,cannot,15
5,1,1,3,9,10,782,894,29,24,96.705177,be,15
5,1,1,3,9,11,824,894,121,33,96.802933,produced,15
5,1,1,3,9,12,957,895,24,25,96.775009,in,15
5,1,1,3,10,1,198,930,40,24,96.84877,the,15
5,1,1,3,10,2,249,930,112,25,96.969307,audience,15
5,1,1,3,10,3,373,930,78,24,96.941078,unless,15
5,1,1,3,10,4,464,935,131,28,96.761269,symptoms,15
5,1,1,3,10,5,607,929,28,24,96.59729,of,15
5,1,1,3,10,6,643,929,63,34,96.638016,grief,15
5,1,1,3,10,7,715,938,38,16,96.638016,are,15
5,1,1,3,10,8,765,930,121,24,96.831238,exhibited,15
5,1,1,3,10,9,898,931,31,32,97.01503,by,15
5,1,1,3,10,10,941,931,40,25,96.995712,the,15
5,1,1,3,11,1,198,966,136,33,96.318199,performer.,15
5,1,1,3,11,2,358,967,58,23,95.849541,And,15
5,1,1,3,11,3,431,975,31,16,95.849541,no,15
5,1,1,3,11,4,477,966,77,24,96.983406,doubt,15
5,1,1,3,11,5,568,966,48,24,96.99324,this,15
5,1,1,3,11,6,632,965,18,25,96.970863,is,15
5,1,1,3,11,7,666,966,54,24,96.816238,how,15
5,1,1,3,11,8,735,971,62,19,96.077888,most,15
5,1,1,3,11,9,812,966,85,33,96.881004,people,15
5,1,1,3,11,10,912,967,70,24,97.001007,think,15
5,1,1,3,12,1,198,1002,28,24,96.973862,of,15
5,1,1,3,12,2,231,1002,39,24,93.104431,the,15
5,1,1,3,12,3,278,1002,83,25,92.450523,actor’s,15
5,1,1,3,12,4,370,1002,73,25,96.444199,work.,15
5,1,1,3,12,5,462,1002,46,24,96.858971,But,15
5,1,1,3,12,6,517,1002,20,24,96.802536,if,15
5,1,1,3,12,7,543,1002,36,24,95.338875,his,15
5,1,1,3,12,8,588,1001,107,26,95.338875,business,15
5,1,1,3,12,9,703,1002,19,24,96.675629,is,15
5,1,1,3,12,10,731,1007,42,19,96.710945,not,15
5,1,1,3,12,11,781,1008,149,19,96.625854,amusement,15
5,1,1,3,12,12,938,1003,44,24,97.006668,but,15
5,1,1,3,13,1,198,1043,42,25,96.702934,"art,",15
5,1,1,3,13,2,256,1039,39,23,96.972595,the,15
5,1,1,3,13,3,310,1038,78,32,96.781174,object,15
5,1,1,3,13,4,402,1043,24,19,96.871071,at,15
5,1,1,3,13,5,440,1038,77,25,96.871414,which,15
5,1,1,3,13,6,533,1038,29,24,97.00634,he,15
5,1,1,3,13,7,578,1038,19,24,97.00634,is,15
5,1,1,3,13,8,612,1037,90,34,96.800262,aiming,15
5,1,1,3,13,9,717,1038,19,24,96.973549,is,15
5,1,1,3,13,10,751,1043,42,19,96.742882,not,15
5,1,1,3,13,11,808,1043,25,19,96.742882,to,15
5,1,1,3,13,12,848,1039,105,32,95.735748,produce,15
5,1,1,3,13,13,968,1048,14,15,95.735748,a,15
5,1,1,3,14,1,199,1074,164,33,96.467049,preconceived,15
5,1,1,3,14,2,376,1074,126,25,96.909042,emotional,15
5,1,1,3,14,3,513,1074,70,24,95.828545,effect,15
5,1,1,3,14,4,592,1083,30,16,95.826889,on,15
5,1,1,3,14,5,634,1074,36,24,95.826889,his,15
5,1,1,3,14,6,681,1074,112,24,96.874344,audience,15
5,1,1,3,14,7,804,1074,44,25,96.665298,but,15
5,1,1,3,14,8,859,1075,31,32,97.010643,by,15
5,1,1,3,14,9,900,1083,81,17,96.537209,means,15
5,1,1,3,15,1,198,1110,28,24,96.255783,of,15
5,1,1,3,15,2,233,1119,13,15,95.139633,a,15
5,1,1,3,15,3,256,1115,87,28,95.139633,system,15
5,1,1,3,15,4,354,1110,28,25,96.86779,of,15
5,1,1,3,15,5,389,1110,155,33,96.965309,"expressions,",15
5,1,1,3,15,6,556,1118,27,16,96.961411,or,15
5,1,1,3,15,7,593,1110,124,33,96.438736,"language,",15
5,1,1,3,15,8,730,1110,128,33,96.999237,composed,15
5,1,1,3,15,9,870,1111,76,33,96.651245,partly,15
5,1,1,3,15,10,956,1111,28,24,96.857841,of,15
5,1,1,3,16,1,198,1148,85,31,96.561523,speech,15
5,1,1,3,16,2,296,1147,47,24,96.857841,and,15
5,1,1,3,16,3,356,1146,75,33,96.829536,partly,15
5,1,1,3,16,4,442,1146,29,25,96.968315,of,15
5,1,1,3,16,5,480,1151,101,28,96.811691,"gesture,",15
5,1,1,3,16,6,594,1151,24,19,96.733253,to,15
5,1,1,3,16,7,630,1146,94,33,96.733253,explore,15
5,1,1,3,16,8,736,1146,36,25,96.696671,his,15
5,1,1,3,16,9,785,1154,54,17,96.500587,own,15
5,1,1,3,16,10,852,1146,128,25,96.903122,emotions:,15
5,1,1,3,17,1,199,1188,24,18,96.674255,to,15
5,1,1,3,17,2,237,1182,105,25,96.682076,discover,15
5,1,1,3,17,3,355,1182,115,25,96.798119,emotions,15
5,1,1,3,17,4,485,1182,24,24,97.004242,in,15
5,1,1,3,17,5,523,1181,97,26,96.633476,himself,15
5,1,1,3,17,6,631,1182,28,24,96.695633,of,15
5,1,1,3,17,7,668,1182,77,24,96.329857,which,15
5,1,1,3,17,8,759,1182,30,24,96.974907,he,15
5,1,1,3,17,9,803,1191,46,16,96.717453,was,15
5,1,1,3,17,10,864,1191,115,22,95.840462,"unaware,",15
5,1,1,3,18,1,199,1218,53,30,96.823059,"and,",15
5,1,1,3,18,2,268,1219,32,31,96.975037,by,15
5,1,1,3,18,3,314,1218,137,33,96.580894,permitting,15
5,1,1,3,18,4,465,1218,40,24,97.012505,the,15
5,1,1,3,18,5,520,1218,113,24,96.345596,audience,15
5,1,1,3,18,6,647,1223,24,20,97.018265,to,15
5,1,1,3,18,7,685,1218,94,24,96.989349,witness,15
5,1,1,3,18,8,795,1218,40,25,97.005493,the,15
5,1,1,3,18,9,850,1218,130,34,96.980125,"discovery,",15
5,1,1,3,19,1,200,1254,81,24,96.636749,enable,15
5,1,1,3,19,2,293,1254,65,24,96.584793,them,15
5,1,1,3,19,3,370,1259,24,19,96.174477,to,15
5,1,1,3,19,4,407,1254,68,24,96.926941,make,15
5,1,1,3,19,5,479,1250,15,41,96.926941,a,15
5,1,1,3,19,6,512,1254,88,25,96.988327,similar,15
5,1,1,3,19,7,612,1254,121,33,96.558533,discovery,15
5,1,1,3,19,8,745,1254,73,25,96.693314,about,15
5,1,1,3,19,9,831,1255,148,24,96.722206,themselves.,15
5,1,1,3,20,1,201,1290,27,24,96.964516,In,15
5,1,1,3,20,2,239,1290,49,24,96.974571,that,15
5,1,1,3,20,3,297,1298,52,16,96.903656,case,15
5,1,1,3,20,4,358,1290,18,24,95.893257,it,15
5,1,1,3,20,5,385,1290,19,24,95.780457,is,15
5,1,1,3,20,6,414,1295,42,19,95.780457,not,15
5,1,1,3,20,7,465,1291,41,24,96.95388,her,15
5,1,1,3,20,8,516,1290,81,33,96.95388,ability,15
5,1,1,3,20,9,606,1295,24,19,96.98381,to,15
5,1,1,3,20,10,639,1299,65,24,96.994232,weep,15
5,1,1,3,20,11,714,1290,46,25,96.941353,real,15
5,1,1,3,20,12,771,1295,60,20,96.51619,tears,15
5,1,1,3,20,13,841,1291,51,24,96.51619,that,15
5,1,1,3,20,14,901,1290,79,25,97.004601,would,15
5,1,1,3,21,1,200,1326,66,24,96.909981,mark,15
5,1,1,3,21,2,277,1331,42,19,96.789017,out,15
5,1,1,3,21,3,329,1335,13,15,96.749847,a,15
5,1,1,3,21,4,353,1326,63,33,96.749847,good,15
5,1,1,3,21,5,427,1331,96,25,96.593117,actress;,15
5,1,1,3,21,6,535,1326,18,24,95.38575,it,15
5,1,1,3,21,7,563,1326,20,25,95.38575,is,15
5,1,1,3,21,8,594,1327,42,24,95.735298,her,15
5,1,1,3,21,9,646,1326,81,33,95.735298,ability,15
5,1,1,3,21,10,738,1332,24,19,96.965614,to,15
5,1,1,3,21,11,774,1327,69,24,96.598991,make,15
5,1,1,3,21,12,854,1327,18,24,96.598991,it,15
5,1,1,3,21,13,884,1327,61,24,97.006493,clear,15
5,1,1,3,21,14,955,1332,25,19,96.69046,to,15
5,1,1,3,22,1,200,1361,87,25,96.635437,herself,15
5,1,1,3,22,2,295,1362,47,25,96.959717,and,15
5,1,1,3,22,3,352,1362,42,25,96.927948,her,15
5,1,1,3,22,4,404,1362,112,26,96.936584,audience,15
5,1,1,3,22,5,527,1363,62,24,96.53936,what,15
5,1,1,3,22,6,599,1363,40,24,96.53936,the,15
5,1,1,3,22,7,649,1368,60,19,96.859955,tears,15
5,1,1,3,22,8,720,1371,38,16,96.864685,are,15
5,1,1,3,22,9,769,1363,80,25,96.763687,about.,15
5,1,1,4,1,1,234,1397,59,25,96.33683,This,15
5,1,1,4,1,2,304,1398,89,33,94.844887,applies,15
5,1,1,4,1,3,404,1404,24,19,96.983391,to,15
5,1,1,4,1,4,439,1407,69,24,96.941055,every,15
5,1,1,4,1,5,518,1399,58,24,96.998901,kind,15
5,1,1,4,1,6,588,1398,27,25,96.741814,of,15
5,1,1,4,1,7,622,1404,42,20,96.606049,art.,15
5,1,1,4,1,8,684,1399,54,25,96.895508,The,15
5,1,1,4,1,9,749,1400,65,24,95.227943,artist,15
5,1,1,4,1,10,826,1408,71,16,96.832298,never,15
5,1,1,4,1,11,907,1404,72,20,96.832298,rants.,15
5,1,1,4,2,1,200,1433,23,24,96.309021,A,15
5,1,1,4,2,2,236,1442,83,24,96.309021,person,15
5,1,1,4,2,3,331,1434,53,24,96.985855,who,15
5,1,1,4,2,4,396,1434,77,25,96.988503,writes,15
5,1,1,4,2,5,485,1443,26,16,96.776367,or,15
5,1,1,4,2,6,524,1435,76,33,96.776367,paints,15
5,1,1,4,2,7,612,1443,27,16,96.803947,or,15
5,1,1,4,2,8,650,1435,40,25,96.90303,the,15
5,1,1,4,2,9,702,1435,47,24,95.458199,like,15
5,1,1,4,2,10,762,1435,23,25,95.458199,in,15
5,1,1,4,2,11,799,1436,69,24,96.869049,order,15
5,1,1,4,2,12,881,1441,24,19,96.604706,to,15
5,1,1,4,2,13,918,1436,63,24,96.604706,blow,15
5,1,1,4,3,1,201,1469,36,24,96.390053,off,15
5,1,1,4,3,2,245,1474,79,26,96.925407,"steam,",15
5,1,1,4,3,3,336,1470,70,33,96.980804,using,15
5,1,1,4,3,4,416,1471,39,24,96.932671,the,15
5,1,1,4,3,5,466,1471,131,24,96.357567,traditional,15
5,1,1,4,3,6,609,1471,115,25,96.91436,materials,15
5,1,1,4,3,7,735,1471,28,25,96.991417,of,15
5,1,1,4,3,8,770,1478,35,18,93.507431,art,15
5,1,1,4,3,9,815,1480,25,16,93.507431,as,15
5,1,1,4,3,10,851,1479,81,17,96.937965,means,15
5,1,1,4,3,11,943,1470,37,25,96.796021,for,15
5,1,1,1,1,1,454,240,48,24,95.627785,VII,16
5,1,1,1,2,1,171,297,72,25,96.757835,ART,16
5,1,1,1,2,2,260,297,151,25,94.898758,PROPER:,16
5,1,1,1,2,3,430,298,36,32,96.434303,(2),16
5,1,1,1,2,4,485,298,40,24,96.740173,AS,16
5,1,1,1,2,5,546,298,246,25,95.569328,IMAGINATION,16
5,1,2,1,1,1,313,350,46,29,84.127579,§1.,16
5,1,2,1,1,2,380,350,46,24,96.259697,The,16
5,1,2,1,1,3,438,350,100,25,96.475845,Problem,16
5,1,2,1,1,4,550,351,98,30,96.6427,Defined,16
5,1,3,1,1,1,85,400,56,24,74.498871,Tue,16
5,1,3,1,1,2,150,404,56,19,95.917557,next,16
5,1,3,1,1,3,215,399,109,33,96.804764,question,16
5,1,3,1,1,4,334,400,24,23,96.948875,in,16
5,1,3,1,1,5,368,400,40,24,93.083794,the,16
5,1,3,1,1,6,416,408,152,25,92.34346,programine,16
5,1,3,1,1,7,577,400,46,25,96.892662,laid,16
5,1,3,1,1,8,633,401,70,24,96.200897,down,16
5,1,3,1,1,9,712,406,24,19,96.200897,at,16
5,1,3,1,1,10,744,401,40,24,93.306129,the,16
5,1,3,1,1,11,792,401,84,33,93.075775,begin-,16
5,1,3,1,2,1,84,436,59,32,96.879936,ning,16
5,1,3,1,2,2,151,435,29,24,96.604362,of,16
5,1,3,1,2,3,185,436,40,23,97.000374,the,16
5,1,3,1,2,4,235,435,130,33,96.947563,preceding,16
5,1,3,1,2,5,374,436,97,32,96.52594,chapter,16
5,1,3,1,2,6,479,444,47,16,96.906654,was,16
5,1,3,1,2,7,536,441,44,28,96.7332,put,16
5,1,3,1,2,8,589,436,24,24,96.7332,in,16
5,1,3,1,2,9,621,436,48,24,96.8638,this,16
5,1,3,1,2,10,677,445,63,23,96.631973,way:,16
5,1,3,1,2,11,750,437,75,24,71.561691,What,16
5,1,3,1,2,12,834,437,19,24,71.561691,is,16
5,1,3,1,2,13,862,446,13,15,93.34938,a,16
5,1,3,1,3,1,84,471,66,24,96.776375,work,16
5,1,3,1,3,2,158,470,28,25,96.945122,of,16
5,1,3,1,3,3,191,476,42,24,95.669075,"art,",16
5,1,3,1,3,4,240,471,100,32,96.923637,granted,16
5,1,3,1,3,5,348,472,52,23,96.602058,that,16
5,1,3,1,3,6,408,471,65,24,96.602058,there,16
5,1,3,1,3,7,482,471,19,24,94.62088,is,16
5,1,3,1,3,8,510,472,137,33,94.62088,something,16
5,1,3,1,3,9,655,472,24,24,96.671051,in,16
5,1,3,1,3,10,688,477,36,19,96.131485,art,16
5,1,3,1,3,11,739,481,76,24,18.861465,proper,16
5,1,3,1,3,12,823,472,52,32,18.861465,(not,16
5,1,3,1,4,1,84,506,57,33,96.993195,only,16
5,1,3,1,4,2,152,506,25,24,95.253944,in,16
5,1,3,1,4,3,190,512,35,18,95.253944,art,16
5,1,3,1,4,4,238,506,83,33,96.960052,falsely,16
5,1,3,1,4,5,331,515,25,16,96.996635,so,16
5,1,3,1,4,6,368,507,83,32,95.829933,called),16
5,1,3,1,4,7,465,512,24,19,96.982536,to,16
5,1,3,1,4,8,500,507,79,24,96.641129,which,16
5,1,3,1,4,9,592,508,51,23,96.601135,that,16
5,1,3,1,4,10,655,516,70,16,96.601135,name,16
5,1,3,1,4,11,739,508,18,24,96.945183,is,16
5,1,3,1,4,12,770,508,103,33,96.862213,"applied,",16
5,1,3,1,5,1,84,542,47,25,96.525017,and,16
5,1,3,1,5,2,146,543,58,29,95.875244,"that,",16
5,1,3,1,5,3,220,542,65,24,96.710495,since,16
5,1,3,1,5,4,300,547,36,19,97.008789,art,16
5,1,3,1,5,5,352,542,20,25,96.962463,is,16
5,1,3,1,5,6,390,547,42,19,96.907036,not,16
5,1,3,1,5,7,449,542,67,31,95.724159,"craft,",16
5,1,3,1,5,8,533,543,47,24,96.99926,this,16
5,1,3,1,5,9,594,543,70,33,96.316978,thing,16
5,1,3,1,5,10,680,543,19,25,96.53022,is,16
5,1,3,1,5,11,717,549,43,19,96.839584,not,16
5,1,3,1,5,12,774,552,29,16,93.077545,an,16
5,1,3,1,5,13,821,544,54,24,92.615768,arti-,16
5,1,3,1,6,1,84,578,62,24,96.87339,fact?,16
5,1,3,1,6,2,167,578,22,24,96.67733,It,16
5,1,3,1,6,3,202,578,19,24,95.949837,is,16
5,1,3,1,6,4,234,578,137,33,95.949837,something,16
5,1,3,1,6,5,383,578,70,24,96.497887,made,16
5,1,3,1,6,6,466,578,33,32,96.887283,by,16
5,1,3,1,6,7,508,578,41,24,97.003815,the,16
5,1,3,1,6,8,561,579,73,30,96.896912,"artist,",16
5,1,3,1,6,9,649,579,44,24,96.864983,but,16
5,1,3,1,6,10,706,584,43,20,96.301605,not,16
5,1,3,1,6,11,761,579,69,24,96.53138,made,16
5,1,3,1,6,12,844,580,31,32,96.983475,by,16
5,1,3,1,7,1,84,613,171,34,96.223656,transforming,16
5,1,3,1,7,2,270,622,13,16,96.223656,a,16
5,1,3,1,7,3,299,613,71,33,96.545433,given,16
5,1,3,1,7,4,387,623,48,15,96.545433,raw,16
5,1,3,1,7,5,449,614,113,30,96.91893,"material,",16
5,1,3,1,7,6,577,623,44,16,96.859421,nor,16
5,1,3,1,7,7,637,615,32,32,97.010635,by,16
5,1,3,1,7,8,683,615,109,33,96.837578,carrying,16
5,1,3,1,7,9,805,620,43,19,95.470924,out,16
5,1,3,1,7,10,861,624,13,15,95.470924,a,16
5,1,3,1,8,1,85,649,170,34,96.481483,preconceived,16
5,1,3,1,8,2,273,649,64,34,96.508751,"plan,",16
5,1,3,1,8,3,352,658,44,16,96.967705,nor,16
5,1,3,1,8,4,411,650,32,32,96.659523,by,16
5,1,3,1,8,5,454,658,52,24,96.659523,way,16
5,1,3,1,8,6,520,650,29,24,96.991859,of,16
5,1,3,1,8,7,562,650,115,33,96.604469,realizing,16
5,1,3,1,8,8,693,651,41,24,96.687798,the,16
5,1,3,1,8,9,752,659,80,17,96.537354,means,16
5,1,3,1,8,10,849,656,25,19,96.304489,to,16
5,1,3,1,9,1,84,695,13,15,96.105255,a,16
5,1,3,1,9,2,110,686,171,33,96.105255,preconceived,16
5,1,3,1,9,3,294,686,54,24,89.840874,end.,16
5,1,3,1,9,4,372,686,76,24,96.705933,What,16
5,1,3,1,9,5,461,686,19,24,96.415291,is,16
5,1,3,1,9,6,491,686,48,24,96.897804,this,16
5,1,3,1,9,7,550,686,60,25,96.218323,kind,16
5,1,3,1,9,8,620,686,28,24,97.002602,of,16
5,1,3,1,9,9,656,686,114,33,96.4729,making?,16
5,1,3,2,1,1,118,721,68,25,96.700264,Here,16
5,1,3,2,1,2,198,730,39,16,96.984612,are,16
5,1,3,2,1,3,250,726,47,20,96.762177,two,16
5,1,3,2,1,4,310,721,122,33,96.932739,questions,16
5,1,3,2,1,5,445,722,86,29,96.988846,"which,",16
5,1,3,2,1,6,545,722,109,24,97.010658,however,16
5,1,3,2,1,7,668,722,87,33,96.484894,closely,16
5,1,3,2,1,8,767,723,56,32,97.010681,they,16
5,1,3,2,1,9,835,731,39,15,96.786316,are,16
5,1,3,2,2,1,85,757,137,30,96.658577,"connected,",16
5,1,3,2,2,2,234,766,35,15,97.01088,we,16
5,1,3,2,2,3,281,757,58,24,96.744835,shall,16
5,1,3,2,2,4,350,757,32,24,96.482544,do,16
5,1,3,2,2,5,393,757,52,24,96.980133,well,16
5,1,3,2,2,6,456,762,25,19,96.999275,to,16
5,1,3,2,2,7,492,757,109,25,96.943672,consider,16
5,1,3,2,2,8,612,757,137,33,84.654282,separately.,16
5,1,3,2,2,9,768,758,48,24,96.791481,We,16
5,1,3,2,2,10,826,758,47,24,96.963371,had,16
5,1,3,2,3,1,85,793,75,24,96.262535,better,16
5,1,3,2,3,2,168,792,73,34,96.872665,begin,16
5,1,3,2,3,3,248,793,58,24,96.954681,with,16
5,1,3,2,3,4,315,793,40,24,96.954681,the,16
5,1,3,2,3,5,363,793,73,30,95.836197,"artist,",16
5,1,3,2,3,6,444,792,47,25,96.847252,and,16
5,1,3,2,3,7,500,798,43,28,96.873009,put,16
5,1,3,2,3,8,551,794,40,23,96.949295,the,16
5,1,3,2,3,9,599,794,89,24,96.932922,second,16
5,1,3,2,3,10,696,793,109,33,95.814491,question,16
5,1,3,2,3,11,816,794,56,24,94.892998,first.,16
5,1,3,2,4,1,86,828,10,24,95.242317,I,16
5,1,3,2,4,2,108,828,59,25,95.242317,shall,16
5,1,3,2,4,3,184,828,118,25,96.391663,therefore,16
5,1,3,2,4,4,319,828,73,33,96.795868,begin,16
5,1,3,2,4,5,410,829,32,32,96.95327,by,16
5,1,3,2,4,6,456,829,96,32,96.442749,asking:,16
5,1,3,2,4,7,571,829,76,24,91.139771,What,16
5,1,3,2,4,8,658,829,20,24,91.139771,is,16
5,1,3,2,4,9,693,830,41,23,97.00956,the,16
5,1,3,2,4,10,751,834,83,19,96.268005,nature,16
5,1,3,2,4,11,849,829,28,24,96.982765,of,16
5,1,3,2,5,1,84,864,47,24,96.789589,this,16
5,1,3,2,5,2,143,864,100,33,96.070831,making,16
5,1,3,2,5,3,254,864,80,25,96.813553,which,16
5,1,3,2,5,4,346,864,20,24,96.66552,is,16
5,1,3,2,5,5,379,869,43,19,96.936996,not,16
5,1,3,2,5,6,434,864,115,24,96.953316,technical,16
5,1,3,2,5,7,563,865,106,32,96.639137,"making,",16
5,1,3,2,5,8,683,873,34,21,96.970093,"or,",16
5,1,3,2,5,9,732,864,22,25,96.6399,if,16
5,1,3,2,5,10,763,873,35,16,96.817276,we,16
5,1,3,2,5,11,810,870,64,19,96.990341,want,16
5,1,3,2,6,1,84,908,14,15,92.424423,a,16
5,1,3,2,6,2,107,900,122,24,89.681694,one-word,16
5,1,3,2,6,3,240,908,69,16,96.86631,name,16
5,1,3,2,6,4,319,899,37,25,96.742325,for,16
5,1,3,2,6,5,366,900,26,30,96.851303,"it,",16
5,1,3,2,6,6,403,905,43,19,96.851303,not,16
5,1,3,2,6,7,454,899,156,25,96.00045,fabrication?,16
5,1,3,2,6,8,630,900,22,24,93.961578,It,16
5,1,3,2,6,9,661,900,20,24,93.961578,is,16
5,1,3,2,6,10,692,900,130,33,96.960442,important,16
5,1,3,2,6,11,831,905,43,19,96.909813,not,16
5,1,3,2,7,1,84,940,25,19,96.645401,to,16
5,1,3,2,7,2,130,935,193,25,96.609299,misunderstand,16
5,1,3,2,7,3,344,936,42,24,96.872726,the,16
5,1,3,2,7,4,408,936,117,32,82.543625,question.,16
5,1,3,2,7,5,556,936,81,24,96.844376,When,16
5,1,3,2,7,6,658,944,37,15,96.844376,we,16
5,1,3,2,7,7,716,936,74,24,96.654335,asked,16
5,1,3,2,7,8,810,936,64,24,96.6577,what,16
5,1,3,2,8,1,84,971,136,33,96.780792,expression,16
5,1,3,2,8,2,230,980,55,22,96.897491,"was,",16
5,1,3,2,8,3,296,971,24,25,96.9972,in,16
5,1,3,2,8,4,332,972,40,24,96.636864,the,16
5,1,3,2,8,5,382,971,130,33,96.839401,preceding,16
5,1,3,2,8,6,522,971,103,33,96.675064,"chapter,",16
5,1,3,2,8,7,637,971,18,25,96.745651,it,16
5,1,3,2,8,8,664,980,48,16,96.966957,was,16
5,1,3,2,8,9,722,972,100,32,96.806969,pointed,16
5,1,3,2,8,10,831,977,43,19,96.892403,out,16
5,1,3,2,9,1,84,1007,51,24,96.153763,that,16
5,1,3,2,9,2,143,1007,41,25,96.419334,the,16
5,1,3,2,9,3,196,1007,80,25,96.663177,writer,16
5,1,3,2,9,4,287,1016,48,16,96.872032,was,16
5,1,3,2,9,5,347,1012,44,20,96.847717,not,16
5,1,3,2,9,6,399,1007,80,33,96.540627,trying,16
5,1,3,2,9,7,488,1012,24,19,96.540627,to,16
5,1,3,2,9,8,523,1012,121,20,96.936867,construct,16
5,1,3,2,9,9,656,1016,29,15,96.999672,an,16
5,1,3,2,9,10,698,1012,128,28,93.306023,argument,16
5,1,3,2,9,11,838,1007,35,24,88.312538,in-,16
5,1,3,2,10,1,84,1043,89,24,96.862846,tended,16
5,1,3,2,10,2,184,1048,24,19,96.678665,to,16
5,1,3,2,10,3,220,1043,114,24,96.452469,convince,16
5,1,3,2,10,4,344,1043,40,24,97.017784,the,16
5,1,3,2,10,5,394,1043,89,30,96.668251,"reader,",16
5,1,3,2,10,6,493,1051,45,16,96.830757,nor,16
5,1,3,2,10,7,547,1048,25,19,96.830757,to,16
5,1,3,2,10,8,582,1043,59,24,96.998581,offer,16
5,1,3,2,10,9,650,1043,50,24,96.629593,him,16
5,1,3,2,10,10,711,1043,160,30,96.461868,"information,",16
5,1,3,2,11,1,84,1078,44,25,96.822105,but,16
5,1,3,2,11,2,135,1083,25,20,96.037056,to,16
5,1,3,2,11,3,169,1079,93,24,96.037056,remind,16
5,1,3,2,11,4,270,1078,50,25,96.798553,him,16
5,1,3,2,11,5,328,1078,28,25,96.494957,of,16
5,1,3,2,11,6,360,1079,65,24,96.903885,what,16
5,1,3,2,11,7,432,1078,32,33,95.837212,(if,16
5,1,3,2,11,8,468,1079,30,24,95.837212,he,16
5,1,3,2,11,9,507,1079,19,24,96.606155,is,16
5,1,3,2,11,10,541,1087,6,16,96.154625,a,16
5,1,3,2,11,11,555,1087,85,24,96.154625,person,16
5,1,3,2,11,12,646,1078,80,24,96.855553,whose,16
5,1,3,2,11,13,735,1079,137,32,96.798965,experience,16
5,1,3,2,12,1,84,1114,29,24,96.997841,of,16
5,1,3,2,12,2,121,1114,40,24,96.868874,the,16
5,1,3,2,12,3,174,1114,189,33,96.825432,subject-matter,16
5,1,3,2,12,4,374,1115,43,24,96.49234,has,16
5,1,3,2,12,5,430,1114,59,25,96.958168,been,16
5,1,3,2,12,6,503,1114,118,25,94.327637,sufficient,16
5,1,3,2,12,7,632,1119,25,19,96.901474,to,16
5,1,3,2,12,8,670,1114,91,33,96.97258,qualify,16
5,1,3,2,12,9,772,1114,51,24,96.550995,him,16
5,1,3,2,12,10,835,1114,38,24,96.550995,for,16
5,1,3,2,13,1,84,1150,98,33,96.567596,reading,16
5,1,3,2,13,2,192,1150,75,25,96.470772,books,16
5,1,3,2,13,3,278,1150,28,25,96.79261,of,16
5,1,3,2,13,4,312,1151,47,24,96.79261,this,16
5,1,3,2,13,5,369,1150,69,32,96.964607,kind),16
5,1,3,2,13,6,448,1151,31,23,97.00634,he,16
5,1,3,2,13,7,488,1150,83,24,96.84549,knows,16
5,1,3,2,13,8,581,1150,101,32,96.440033,already.,16
5,1,3,2,13,9,702,1150,30,23,96.270988,So,16
